,Actual,Prediction,Error
2020-05-04,72.82250213623047,72.34315,0.4793548583984375
2020-05-05,73.43499755859375,72.46389,0.9711074829101562
2020-05-06,74.44750213623047,72.76184,1.6856613159179688
2020-05-07,76.21749877929688,73.307465,2.9100341796875
2020-05-08,78.125,74.26718,3.857818603515625
2020-05-11,80.65499877929688,75.55096,5.104042053222656
2020-05-12,78.0250015258789,77.25822,0.76678466796875
2020-05-13,77.80000305175781,77.55076,0.24924468994140625
2020-05-14,80.30500030517578,77.63467,2.6703338623046875
2020-05-15,84.90750122070312,78.49476,6.412742614746094
2020-05-18,87.50250244140625,80.59837,6.9041290283203125
2020-05-19,88.05500030517578,82.89784,5.157157897949219
2020-05-20,89.69999694824219,84.63168,5.0683135986328125
2020-05-21,87.75250244140625,86.31816,1.4343414306640625
2020-05-22,90.26249694824219,86.79797,3.4645233154296875
2020-05-26,87.17749786376953,87.9011,0.723602294921875
2020-05-27,85.25250244140625,87.6225,2.3699951171875
2020-05-28,84.87000274658203,86.76232,1.8923187255859375
2020-05-29,88.75499725341797,86.02716,2.7278366088867188
2020-06-01,88.0625,86.80089,1.2616119384765625
2020-06-02,88.25250244140625,87.12768,1.1248245239257812
2020-06-03,87.69499969482422,87.41406,0.28093719482421875
2020-06-04,87.66500091552734,87.41974,0.24526214599609375
2020-06-05,89.19999694824219,87.40271,1.7972869873046875
2020-06-08,88.05000305175781,87.8914,0.158599853515625
2020-06-09,90.45999908447266,87.85502,2.60498046875
2020-06-10,93.6675033569336,88.61366,5.053840637207031
2020-06-11,87.9625015258789,90.18935,2.2268447875976562
2020-06-12,89.32499694824219,89.396965,0.07196807861328125
2020-06-15,91.73750305175781,89.25684,2.4806594848632812
2020-06-16,90.68499755859375,89.95441,0.7305908203125
2020-06-17,92.36000061035156,90.09591,2.2640914916992188
2020-06-18,92.18000030517578,90.72992,1.4500808715820312
2020-06-19,92.61250305175781,91.10409,1.5084152221679688
2020-06-22,95.26750183105469,91.49548,3.7720184326171875
2020-06-23,94.5,92.62415,1.8758468627929688
2020-06-24,92.3550033569336,93.143845,0.7888412475585938
2020-06-25,94.9000015258789,92.77245,2.1275482177734375
2020-06-26,91.55000305175781,93.325584,1.7755813598632812
2020-06-29,92.0,92.61307,0.613067626953125
2020-06-30,94.97750091552734,92.25742,2.7200775146484375
2020-07-01,95.30000305175781,92.99934,2.3006668090820312
2020-07-02,96.12249755859375,93.62525,2.4972457885742188
2020-07-06,98.39250183105469,94.32511,4.067390441894531
2020-07-07,98.71749877929688,95.54151,3.1759872436523438
2020-07-08,102.16000366210938,96.46682,5.693183898925781
2020-07-09,105.08999633789062,98.21693,6.873069763183594
2020-07-10,104.7925033569336,100.36079,4.4317169189453125
2020-07-13,100.52249908447266,101.70653,1.1840286254882812
2020-07-14,103.7699966430664,101.19038,2.579620361328125
2020-07-15,102.27249908447266,101.85368,0.41881561279296875
2020-07-16,101.34750366210938,101.808784,0.46128082275390625
2020-07-17,102.01499938964844,101.44887,0.566131591796875
2020-07-20,105.10749816894531,101.427505,3.67999267578125
2020-07-21,103.28500366210938,102.414314,0.8706893920898438
2020-07-22,104.38749694824219,102.511345,1.8761520385742188
2020-07-23,101.29750061035156,102.9253,1.6277999877929688
2020-07-24,101.94499969482422,102.187325,0.2423248291015625
2020-07-27,104.21499633789062,101.87682,2.3381729125976562
2020-07-28,102.15499877929688,102.41141,0.25640869140625
2020-07-29,104.65499877929688,102.12619,2.52880859375
2020-07-30,106.13999938964844,102.72722,3.41278076171875
2020-07-31,106.14749908447266,103.63201,2.5154876708984375
2020-08-03,110.10250091552734,104.25657,5.8459320068359375
2020-08-04,112.27749633789062,105.96481,6.31268310546875
2020-08-05,112.86750030517578,107.841774,5.025726318359375
2020-08-06,113.3550033569336,109.29249,4.0625152587890625
2020-08-07,111.99500274658203,110.42028,1.5747222900390625
2020-08-10,111.6500015258789,110.71028,0.9397201538085938
2020-08-11,108.5,110.76164,2.2616424560546875
2020-08-12,114.40249633789062,109.742,4.660499572753906
2020-08-13,114.43000030517578,110.9474,3.4825973510742188
2020-08-14,115.63999938964844,111.809,3.8310012817382812
2020-08-17,123.37000274658203,112.78419,10.5858154296875
2020-08-18,122.60749816894531,115.96188,6.6456146240234375
2020-08-19,121.38500213623047,117.88365,3.5013504028320312
2020-08-20,121.41000366210938,118.753746,2.6562576293945312
