,Actual,Prediction,Error
2021-09-06,52633.53515625,50971.586,1661.94921875
2021-09-07,46811.12890625,51970.562,5159.43359375
2021-09-08,46091.390625,48776.953,2685.5625
2021-09-09,46391.421875,47093.28,701.859375
2021-09-10,44883.91015625,46632.1,1748.19140625
2021-09-11,45201.45703125,45540.55,339.09375
2021-09-12,46063.26953125,45314.67,748.59765625
2021-09-13,44963.07421875,45766.06,802.984375
2021-09-14,47092.4921875,45266.797,1825.6953125
2021-09-15,48176.34765625,46380.477,1795.87109375
2021-09-16,47783.359375,47481.355,302.00390625
2021-09-17,47267.51953125,47655.043,387.5234375
2021-09-18,48278.36328125,47404.31,874.0546875
2021-09-19,47260.21875,47924.098,663.87890625
2021-09-20,42843.80078125,47501.848,4658.046875
2021-09-21,40693.67578125,44616.99,3923.3125
2021-09-22,43574.5078125,42177.62,1396.88671875
2021-09-23,44895.09765625,43014.574,1880.5234375
2021-09-24,42839.75,44167.656,1327.90625
2021-09-25,42716.59375,43362.58,645.984375
2021-09-26,43208.5390625,42965.547,242.9921875
2021-09-27,42235.73046875,43111.703,875.97265625
2021-09-28,41034.54296875,42575.7,1541.15625
2021-09-29,41564.36328125,41630.266,65.90234375
2021-09-30,43790.89453125,41589.785,2201.109375
2021-10-01,48116.94140625,42943.406,5173.53515625
2021-10-02,47711.48828125,46131.867,1579.62109375
2021-10-03,48199.953125,47118.445,1081.5078125
2021-10-04,49112.90234375,47782.273,1330.62890625
2021-10-05,51514.8125,48590.555,2924.2578125
2021-10-06,55361.44921875,50368.055,4993.39453125
2021-10-07,53805.984375,53412.83,393.15625
2021-10-08,53967.84765625,53629.832,338.015625
2021-10-09,54968.22265625,53794.406,1173.81640625
2021-10-10,54771.578125,54462.82,308.7578125
2021-10-11,57484.7890625,54595.676,2889.11328125
2021-10-12,56041.05859375,56305.434,264.375
2021-10-13,57401.09765625,56085.332,1315.765625
2021-10-14,57321.5234375,56824.71,496.8125
2021-10-15,61593.94921875,57057.996,4535.953125
2021-10-16,60892.1796875,59757.934,1134.24609375
2021-10-17,61553.6171875,60383.246,1170.37109375
2021-10-18,62026.078125,61014.816,1011.26171875
2021-10-19,64261.9921875,61543.156,2718.8359375
2021-10-20,65992.8359375,63109.61,2883.2265625
2021-10-21,62210.171875,64773.387,2563.21484375
2021-10-22,60692.265625,63102.45,2410.18359375
2021-10-23,61393.6171875,61516.1,122.484375
2021-10-24,60930.8359375,61330.35,399.515625
2021-10-25,63039.82421875,60984.29,2055.53515625
2021-10-26,60363.79296875,62152.82,1789.02734375
2021-10-27,58482.38671875,60969.137,2486.75
2021-10-28,60622.13671875,59350.086,1272.05078125
2021-10-29,62227.96484375,60034.125,2193.83984375
2021-10-30,61888.83203125,61290.164,598.66796875
2021-10-31,61318.95703125,61577.94,258.984375
2021-11-01,61004.40625,61336.223,331.81640625
2021-11-02,63226.40234375,61049.14,2177.26171875
2021-11-03,62970.046875,62298.73,671.31640625
2021-11-04,61452.23046875,62623.938,1171.70703125
2021-11-05,61125.67578125,61824.89,699.21484375
2021-11-06,61527.48046875,61304.715,222.765625
2021-11-07,63326.98828125,61351.477,1975.51171875
2021-11-08,67566.828125,62471.383,5095.4453125
2021-11-09,66971.828125,65512.8,1459.02734375
2021-11-10,64995.23046875,66318.484,1323.25390625
2021-11-11,64949.9609375,65406.824,456.86328125
2021-11-12,64155.94140625,65010.223,854.28125
2021-11-13,64469.52734375,64367.387,102.140625
2021-11-14,65466.83984375,64314.152,1152.6875
2021-11-15,63557.87109375,64913.605,1355.734375
2021-11-16,60161.24609375,63986.676,3825.4296875
2021-11-17,60368.01171875,61541.49,1173.4765625
2021-11-18,56942.13671875,60723.14,3781.00390625
2021-11-19,58119.578125,58320.598,201.01953125
2021-11-20,59697.1953125,58112.883,1584.3125
2021-11-21,58730.4765625,59019.953,289.4765625
2021-11-22,56289.2890625,58781.47,2492.1796875
2021-11-23,57569.07421875,57200.02,369.0546875
2021-11-24,56280.42578125,57365.676,1085.25
2021-11-25,57274.6796875,56647.184,627.49609375
2021-11-26,53569.765625,56974.934,3405.16796875
2021-11-27,54815.078125,54838.316,23.23828125
2021-11-28,57248.45703125,54774.76,2473.6953125
2021-11-29,57806.56640625,56250.43,1556.13671875
2021-11-30,57005.42578125,57172.47,167.04296875
2021-12-01,57229.828125,57033.844,195.984375
2021-12-02,56477.81640625,57114.875,637.05859375
2021-12-03,53598.24609375,56682.58,3084.33203125
2021-12-04,49200.703125,54731.55,5530.84765625
2021-12-05,49368.84765625,51282.64,1913.79296875
2021-12-06,50582.625,50055.082,527.54296875
2021-12-07,50700.0859375,50339.16,360.92578125
2021-12-08,50504.796875,50540.07,35.2734375
2021-12-09,47672.12109375,50505.348,2833.2265625
2021-12-10,47243.3046875,48750.336,1507.03125
2021-12-11,49362.5078125,47809.062,1553.4453125
2021-12-12,50098.3359375,48751.195,1347.140625
2021-12-13,46737.48046875,49575.473,2837.9921875
2021-12-14,46612.6328125,47831.58,1218.9453125
2021-12-15,48896.72265625,47073.234,1823.48828125
2021-12-16,47665.42578125,48182.363,516.9375
2021-12-17,46202.14453125,47856.04,1653.89453125
2021-12-18,46848.77734375,46828.234,20.54296875
2021-12-19,46707.015625,46833.21,126.1953125
2021-12-20,46880.27734375,46752.65,127.62890625
2021-12-21,48936.61328125,46823.836,2112.77734375
2021-12-22,48628.51171875,48116.88,511.6328125
2021-12-23,50784.5390625,48432.72,2351.8203125
2021-12-24,50822.1953125,49869.473,952.72265625
2021-12-25,50429.859375,50445.45,15.58984375
2021-12-26,50809.515625,50422.73,386.78515625
2021-12-27,50640.41796875,50644.605,4.1875
2021-12-28,47588.85546875,50632.25,3043.39453125
2021-12-29,46444.7109375,48747.12,2302.41015625
2021-12-30,47178.125,47311.633,133.5078125
2021-12-31,46306.4453125,47213.62,907.17578125
2022-01-01,47686.8125,46655.934,1030.87890625
2022-01-02,47345.21875,47298.094,47.125
2022-01-03,46458.1171875,47335.85,877.734375
2022-01-04,45897.57421875,46806.473,908.8984375
2022-01-05,43569.00390625,46256.855,2687.8515625
2022-01-07,42936.47265625,44612.234,1675.76171875
